ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
508285;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
479697;808;ZGORNJA MUTA;MUTA;221;8;9002628;MUTA;GASILSKA ULICA;1;;8;2;0;;;;24,8;;;;1970;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;26,9;23,9; bivalni prostor | klet;;;;
489359;2706;ZELENA JAMA;LJUBLJANA;1029;451;;;;;;451;4;0;;;;12,8;;;;2009;1242002 - garaža v garažni hiši;;;12,8;12,8; garaža;12,8;;;
492076;2302;KROMBERK;NOVA GORICA;1342;8;;KROMBERK;INDUSTRIJSKA CESTA;9;;8;14;0;;;;607,4;;;;2001;21 - Skladišče;pritličje;;607,4;607,4; proizvodni in skladiščni prostor;607,4;;;
500509;1659;RAKEK;CERKNICA;181;8;;RAKEK;PARTIZANSKA CESTA;12;B;8;2;0;;;;66;;;;1980;2 - Stanovanje;nadstropje;;66;58,2; bivalni prostor | klet | odprta terasa, balkon, loža;58,2;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;168;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;13;;;;1996;1242003 - Pokrito parkirišče;klet;;13;13; garažni parkirni prostor | garažni parkirni prostor;13;;;
485141;1732;ŠTEPANJA VAS;LJUBLJANA;750;103;5057;;;;;;4;0;;;;16,9;;;;2000;1242002 - garaža v garažni hiši;pritličje;;17,6;17,6; garaža;;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;3;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
477712;1736;BRINJE I;LJUBLJANA;1540;10;10;LJUBLJANA;KADILNIKOVA ULICA;1;;10;2;1;;;;90,7;;;;2006;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;90,7;76,7; bivalni prostor | klet | odprta terasa, balkon, loža;90,47;;;
497825;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;4753;1;;LJUBLJANA;JURČKOVA CESTA;234;;;3;0;;;;12,5;;;;2000;1252002 - Skladišča;pritličje;;5779,4;5779,4; proizvodni in skladiščni prostor | proizvodni in skladiščni prostor;12,5;;;
504558;1001;PETROVČE;ŽALEC;264;4;;PETROVČE;PETROVČE;1;;4;8;0;2;;;663;;;;1958;10 - Trgovski del stavbe;pritličje;;600;600; lokal, prodajalna;;;;
497679;1723;VIČ;LJUBLJANA;9640;40;;LJUBLJANA;VIŠKA CESTA;23;;38;2;1;;;;39,5;;;;2008;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;39,8;28,8; bivalni prostor | klet | zaprta terasa, balkon, loža;39,5;;;
480181;678;SPODNJE RADVANJE;MARIBOR;2907;2;3;MARIBOR;TRŽAŠKA CESTA;40;;2;5;1;3;;;;;;;2008;1220301 - Poslovni prostori;nadstropje;;329,5;329,5; poslovni prostor;14;;;
480411;964;VELENJE;VELENJE;1646;1;;VELENJE;PARTIZANSKA CESTA;12;E;;5;1;3;;;15;;;;1963;1251001 - Industrijski del stavbe;pritličje;;29933,3;29933,3; proizvodni in skladiščni prostor;15;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;289;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža | garaža;12,5;;;
500579;2682;BRDO;LJUBLJANA;673;520;;;;;;;14;0;;;;33,4;;;;2007;1252002 - Skladišča;klet;;74,2;74,2; proizvodni in skladiščni prostor;;;;
504396;1723;VIČ;LJUBLJANA;237;1;;;;;;;1;1;;;;15;;;;1994;1 - Stanovanje v enostanovanjski stavbi;pritličje;;178,2;116,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;15;;;
477556;2455;SEŽANA;SEŽANA;1370;1;P 25;Sežana;Kraška ulica;4;;;5;0;2;;;66;;;;2002;1251001 - Industrijski del stavbe;pritličje;;1201,7;1201,7; proizvodni in skladiščni prostor | proizvodni in skladiščni prostor;;;;
517359;1726;ŠENTPETER;LJUBLJANA;474;1;;LJUBLJANA;ZALOŠKA CESTA;10;;1;16;1;;;;8;;;;1900;2 - Stanovanje;pritličje;;227,9;185,7; bivalni prostor;;;;
479490;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
485728;2636;BEŽIGRAD;LJUBLJANA;3626;192;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,4;;;;1996;1242003 - Pokrito parkirišče;klet;;12,4;12,4; garažni parkirni prostor;12,4;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;271;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
508605;2636;BEŽIGRAD;LJUBLJANA;8097;35;;Ljubljana;Hacquetova ulica;1;A;35;2;1;;;;30;;;;2009;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;51;47,2; bivalni prostor | klet;;;;
479962;1723;VIČ;LJUBLJANA;3093;2;;LJUBLJANA;CESTA DOLOMITSKEGA ODREDA;10;C;;5;0;3;;;21;;;;1920;1252002 - Skladišča;pritličje;;1540;1540; proizvodni in skladiščni prostor;;;;
484329;1728;LJUBLJANA MESTO;LJUBLJANA;464;19;3079;LJUBLJANA;HRENOVA ULICA;17;;19;2;0;;;;38,83;;;;1658;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;1;41,8;38,6; bivalni prostor | klet;;;;
500579;2682;BRDO;LJUBLJANA;673;437;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
500658;1871;TRBOVLJE;TRBOVLJE;4097;5;;TRBOVLJE;RIBNIK;21;;5;2;0;;;;89,7;;;;1921;2 - Stanovanje;nadstropje;;89,7;64,4; bivalni prostor | klet;64,4;;;
508349;2604;BERTOKI;KOPER;4686;1;;BERTOKI;SERMIN;73;E;;5;0;3;;;74;;;;2013;17 - Del stavbe za industrijsko rabo;pritličje;;657,8;0; nedokončan prostor;74;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;76;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
504725;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;725;183;;;;;;3;0;;;;12,5;;;;2005;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
504674;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;563;B.3;LJUBLJANA;BARJANSKA CESTA;54;;563;5;0;3;;;424,38;;;;2005;9 - Poslovni del stavbe;nadstropje;;424,4;424,4; poslovni prostor;424,38;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;192;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,4;;;;1996;1242003 - Pokrito parkirišče;klet;;12,4;12,4; garažni parkirni prostor;12,4;;;
484502;2304;NOVA GORICA;NOVA GORICA;3037;134;;NOVA GORICA;DELPINOVA ULICA;18;B;134;5;0;2;;;165,14;;;;2011;1220301 - Poslovni prostori;nadstropje;;240;240; poslovni prostor;165,14;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;189;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,4;;;;1996;1242003 - Pokrito parkirišče;klet;;12,4;12,4; garažni parkirni prostor;12,4;;;
485727;2636;BEŽIGRAD;LJUBLJANA;3626;165;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,7;;;;1996;1242003 - Pokrito parkirišče;klet;;12,7;12,7; garažni parkirni prostor;12,7;;;
494938;657;MARIBOR GRAD;MARIBOR;1819;5;;MARIBOR;GOSPOSKA ULICA;7;;3;2;0;;;;132,01;;;;1995;2 - Stanovanje;;;132;132; bivalni prostor;;0;;
504674;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;683;;;;;;;3;0;;;;12,3;;;;2005;15 - Garaža;klet;;12,3;12,3; garaža;12,3;;;
517664;1730;MOSTE;LJUBLJANA;13;4;;LJUBLJANA;HRVAŠKA ULICA;4;;4;8;0;3;;;59,85;;;;1980;21 - Skladišče;nadstropje;;1101;0; poslovni prostor;59,85;;;
485374;1379;SEVNICA;SEVNICA;561;2;;SEVNICA;SAVSKA CESTA;27;;2;16;1;;;;10;;;;1930;1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema;nadstropje;8;68,2;68,2; bivalni prostor;10;;;
492324;1772;SLAPE;LJUBLJANA;2614;11;;Ljubljana;Zadobrovška cesta;18;;11;2;1;;;;41,6;;;DELNO;1999;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;41,6;23,6; bivalni prostor | garažni parkirni prostor | klet;;;;
494387;338;SREDIŠČE;SREDIŠČE OB DRAVI;34;6;;SREDIŠČE OB DRAVI;SLOVENSKA CESTA;36;A;6;2;1;;;;53,6;;;;1960;2 - Stanovanje;nadstropje;;53,6;43,4; bivalni prostor | klet;43,4;;;
512920;2320;PRVAČINA;NOVA GORICA;136;3;;PRVAČINA;PRVAČINA;100;;3;16;1;;;;10;;;;1950;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;140,4;131,2; bivalni prostor;10;;;
494812;2156;RADOVLJICA;RADOVLJICA;79;94;;RADOVLJICA;GRADNIKOVA CESTA;79; ;104;2;1;;;;52,8;;;;1976;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;52,8;43; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
485727;2636;BEŽIGRAD;LJUBLJANA;3626;463;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,7;;;;1996;1242003 - Pokrito parkirišče;klet;;12,7;12,7; garažni parkirni prostor;12,7;;;
500587;964;VELENJE;VELENJE;3424;32;;VELENJE;TRG MLADOSTI;6;;32;9;1;2;;;27;;;;1959;1211202 - Restavracija, gostilna;pritličje;;27,1;27,1; lokal, prodajalna;;0;;
500521;2682;BRDO;LJUBLJANA;673;485;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;11;11; garaža;;;;
498051;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;drugo;;2997,8;1450; garažni parkirni prostor;;;;
508585;900;ŽERJAV;ČRNA NA KOROŠKEM;48;14;14;ŽERJAV;ŽERJAV;23;;14;2;0;;;;48,8;;;;1924;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;48,8;41; bivalni prostor | klet;;;;
485771;1730;MOSTE;LJUBLJANA;2266;11;VI. nadstropje;LJUBLJANA;LETALIŠKA CESTA;33;;11;5;1;3;;;315,8;;;;1989;1220301 - Poslovni prostori;nadstropje;;315,8;315,8; poslovni prostor;315,8;;;
487214;1100;ZREČE;ZREČE;930;11;11;Zreče;Cesta na Roglo;21;;11;2;0;;;;59,8;;;;1976;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;24,5;22,7; bivalni prostor;;;;
494454;2144;BISTRICA;TRŽIČ;920;5;3 NAD;;;;;;14;0;;;;236;;;;1911;1251001 - Industrijski del stavbe;nadstropje;;745;745; proizvodni in skladiščni prostor;236;;;
512597;2118;CERKLJE;CERKLJE NA GORENJSKEM;1360;1;;ZGORNJI BRNIK;ZGORNJI BRNIK;130;E;;5;0;3;;;24,98;;;;1977;1252002 - Skladišča;pritličje;;7094,2;6934,7; proizvodni in skladiščni prostor | proizvodni in skladiščni prostor;;;;
497613;2636;BEŽIGRAD;LJUBLJANA;7937;755;;;;;;;3;0;;;;11,5;;;;1996;1242003 - Pokrito parkirišče;;;11,5;11,5; garažni parkirni prostor;;;;
520938;2304;NOVA GORICA;NOVA GORICA;2731;14;;Nova Gorica;Trubarjeva ulica;7;A;14;2;0;;;;44,7;;;;2008;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;47;39,1; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
512653;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3019;1;P106;;;;;;5;1;3;;;31,8;;;;1945;9 - Poslovni del stavbe;pritličje;;2473;1606,7; poslovni prostor;31,8;;;
514480;1730;MOSTE;LJUBLJANA;507;1;;;;;;;11;0;;;;26;;;;1990;1252002 - Skladišča;pritličje;;26;26; proizvodni in skladiščni prostor;26;;;
517730;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
517820;1737;TABOR;LJUBLJANA;230;221;;;;;;;3;0;;;;12;;;;1980;;;;;0;-;;;;
483954;1757;NADGORICA;LJUBLJANA;828;121;IV/1;;;;;121;5;0;3;;;365,66;;;;2007;1220301 - Poslovni prostori;nadstropje;;370,6;370,6; poslovni prostor;;;;
484416;1723;VIČ;LJUBLJANA;5539;25;5492;LJUBLJANA;CESTA V GORICE;23;;25;2;0;;;;66,45;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;67,8;62,7; bivalni prostor | klet;;;;
497968;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
517453;2636;BEŽIGRAD;LJUBLJANA;7937;695;;;;;;;3;0;;;;11,5;;;;1996;1242003 - Pokrito parkirišče;;;11,5;11,5; garažni parkirni prostor;;;;
513526;884;FARNA VAS;PREVALJE;1003;5;;PREVALJE;TRG;36;;5;2;0;;;;48,22;;;;1960;2 - Stanovanje;nadstropje;;50,1;46,4; bivalni prostor | klet;;0;;
485727;2636;BEŽIGRAD;LJUBLJANA;3626;450;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,4;;;;1996;1242003 - Pokrito parkirišče;klet;;12,4;12,4; garažni parkirni prostor;12,4;;;
494556;2401;VIPAVA;VIPAVA;377;503;;VIPAVA;ULICA GRADNIKOVE BRIGADE;12;;503;2;0;;;;50,8;;;;1961;2 - Stanovanje;nadstropje;;51,9;44,9; bivalni prostor | odprta terasa, balkon, loža;50,8;;;
500904;2455;SEŽANA;SEŽANA;1373;1;P 16, P 17, P 18;Sežana;Partizanska cesta;82;;;11;0;;;;656,2;;;S 1.11.2017 najem dodatnega prostora P16.;1953;1252001 - Rezervoarji za tekoče naftne derivate;pritličje;;1011,5;1011,5; proizvodni in skladiščni prostor;;;;
483813;2143;TRŽIČ;TRŽIČ;635;1;;TRŽIČ;PARADIŽ;7;;1;16;1;;;;12;;;;1972;1130001 - Bivalna enota v stavbi za posebne namene;pritličje;23;749,4;721,6; bivalni prostor | klet | shramba, sušilnica, pralnica | tehnični prostor;12;;;
517677;2636;BEŽIGRAD;LJUBLJANA;7755;1;4,5,6 n;LJUBLJANA;DUNAJSKA CESTA;117; ;1;5;0;3;;;2376,97;;;;2003;49 - Banka, pošta, zavarovalnica;pritličje;;14970,4;12241,1; poslovni prostor;2230,28;;;
497717;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;4728;1;;LJUBLJANA;PERUZZIJEVA ULICA;83;;;2;1;;;;35;;;;2003;1 - Stanovanje v enostanovanjski stavbi;nadstropje;;109;109; bivalni prostor;35;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;14;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
508616;900;ŽERJAV;ČRNA NA KOROŠKEM;88;4;4;Žerjav;Žerjav;59;;6;2;0;;;;60,1;;;;1943;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;60,1;60,1; bivalni prostor;;;;
509179;1725;AJDOVŠČINA;LJUBLJANA;464;1;2. NADSTROPJE;LJUBLJANA;TOMŠIČEVA ULICA;1;;;5;0;3;;;17,63;;;;1868;1220301 - Poslovni prostori;pritličje;;1793,7;1199,1; poslovni prostor | proizvodni in skladiščni prostor | prostor z omejeno uporabo | skupni komunikacijski prostor | tehnični prostor;17,63;;;
512802;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
480160;157;DOLGA VAS PRI LENDAVI;LENDAVA;1436;2;;DOLGA VAS;GLAVNA ULICA;200;;2;14;0;;;;10;;;;2004;1211202 - Restavracija, gostilna;pritličje;0;69,3;36,7; lokal, prodajalna | lokal, prodajalna | odprta terasa, balkon, loža | odprta terasa, balkon, loža;;;;
479492;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
480170;1753;VIŽMARJE;LJUBLJANA;3240;3;12;;;;;3;5;0;3;;;15;;;;2001;1220301 - Poslovni prostori;nadstropje;;15;15; poslovni prostor;15;;;
486030;1625;RIBNICA;RIBNICA;446;24;9000886;RIBNICA;KNAFLJEV TRG;4;;3;2;0;;;;33,22;;;;1972;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;37,5;30,8; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
479944;2636;BEŽIGRAD;LJUBLJANA;7937;591;;;;;;;3;0;;;;11,5;;;;1996;1242003 - Pokrito parkirišče;klet;;11,5;11,5; garažni parkirni prostor;11,5;;;
488600;1077;CELJE;CELJE;3250;159;;CELJE;LJUBLJANSKA CESTA;16;;159;8;0;2;;;1903;;;;2007;1230101 - Nakupovalni center;pritličje;;1990,6;1491,1; lokal, prodajalna;;;;
501863;680;TEZNO;MARIBOR;5140;17;;MARIBOR;V BOROVJU;7;;211;2;1;;;;21,93;;;;2008;2 - Stanovanje;nadstropje;;22,4;22,4; bivalni prostor;;0;;
485567;1728;LJUBLJANA MESTO;LJUBLJANA;4;1;10-071-221;LJUBLJANA;ADAMIČ-LUNDROVO NABREŽJE;7;;;9;0;2;;;27;;;;1944;1230104 - Prodajalna;pritličje;;500,8;129,4; lokal, prodajalna;;1;0;76
485543;1728;LJUBLJANA MESTO;LJUBLJANA;8;1;10-071-071;LJUBLJANA;ADAMIČ-LUNDROVO NABREŽJE;3;;;8;0;2;;;26;;;;1944;1230104 - Prodajalna;pritličje;;618,3;344,8; lokal, prodajalna;;;;
500630;2682;BRDO;LJUBLJANA;669;12;;LJUBLJANA;TEHNOLOŠKI PARK;24;;12;14;0;;;;9,7;;;;2007;1220301 - Poslovni prostori;nadstropje;;9,7;9,7; poslovni prostor;9,7;;;
479996;1736;BRINJE I;LJUBLJANA;1052;4;;LJUBLJANA;BARAGOVA ULICA;7;;2;8;0;2;;;160,9;;;;1976;1230104 - Prodajalna;pritličje;;160,9;160,9; lokal, prodajalna;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;79;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
509311;1697;LANIŠČE;ŠKOFLJICA;1431;1;dvorišče;ŠKOFLJICA;ŽAGARSKA ULICA;21; ;;3;0;;;;90;;;;2002;1251001 - Industrijski del stavbe;pritličje;;3275,4;3275,4; proizvodni in skladiščni prostor;;;;
512694;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;drugo;;2997,8;1450; garažni parkirni prostor;;;;
520395;2304;NOVA GORICA;NOVA GORICA;815;16;;Nova Gorica;Ulica Gradnikove brigade;47;;16;2;0;;;;74,44;;;;1981;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;76,3;70,5; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
489077;1075;OSTROŽNO;CELJE;2197;1;;CELJE;IPAVČEVA ULICA;21;;1;8;0;2;;;720;;;;1960;1220301 - Poslovni prostori;pritličje;;3300;3300; poslovni prostor | poslovni prostor;720;;;
484324;1731;UDMAT;LJUBLJANA;512;30;1224;LJUBLJANA;POLJANSKA CESTA;66;A;30;2;0;;;;56,5;;;;1954;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;58,1;54,9; bivalni prostor | klet;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;81;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
504744;2392;AJDOVŠČINA;AJDOVŠČINA;177;2;;Ajdovščina;Goriška cesta;25;;2;5;0;;;;19,82;;;;1989;1230104 - Prodajalna;pritličje;;875;875; lokal, prodajalna | lokal, prodajalna;;;;
494915;1855;HRASTNIK MESTO;HRASTNIK;1346;11;;HRASTNIK;CESTA HERMANA DEBELAKA;4;;11;16;0;;;;16,8;;;;1947;2 - Stanovanje;nadstropje;;16,8;13,6; bivalni prostor;13,6;;;
484543;1723;VIČ;LJUBLJANA;5539;7;5474;LJUBLJANA;CESTA V GORICE;23;;7;2;0;;;;42,6;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;44,6;40,8; bivalni prostor | klet;;;;
492465;808;ZGORNJA MUTA;MUTA;218;17;;Muta;Gasilska ulica;3;;17;2;0;;;;26,2;;;;1976;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;26,2;25; bivalni prostor | klet;;;;
508653;889;MEŽICA;MEŽICA;1721;2;2;MEŽICA;LEŠKA CESTA;5;A;2;2;0;;;;44,4;;;;1977;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;44,4;44,4; bivalni prostor;;;;
509053;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;5166;3;;LJUBLJANA;CESTA NA LOKO;19;;3;2;1;;;;75;;;;1895;2 - Stanovanje;nadstropje;;156,7;104,5; bivalni prostor | klet;;;;
489390;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;1331;1;;ŠEMPETER V SAVINJ. DOLINI;RIMSKA CESTA;106;A;;6;0;2;;;157,34;;;;1949;1230401 - Prostori za storitvene dejavnosti;pritličje;;176;176; lokal, prodajalna;;;;
517715;2304;NOVA GORICA;NOVA GORICA;1578;1;;NOVA GORICA;GREGORČIČEVA ULICA;25;;;7;1;2;;;65;;;;1960;1220301 - Poslovni prostori;pritličje;;224;77,5; poslovni prostor;65;;;
483852;1735;STOŽICE;LJUBLJANA;3670;600;;;;;;;15;1;;;;38,3;;;;2010;1262001 - Muzej, knjižnica;klet;;38,3;38,3; poslovni prostor;38,3;;;
508485;2002;VRHNIKA;VRHNIKA;1459;1;;VRHNIKA;PRISOJNA POT;4;;;1;0;;;;45,5;;;;1978;1 - Stanovanje v enostanovanjski stavbi;nadstropje;;215,7;96,5; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;45,5;;;
492211;2304;NOVA GORICA;NOVA GORICA;2731;214;;Nova Gorica;Trubarjeva ulica;7;B;;4;0;;;;6,39;;;;2008;1242003 - Pokrito parkirišče;klet;;12,8;12,8; garažni parkirni prostor;;;;
485616;1577;KOČEVJE;KOČEVJE;1912;3;;KOČEVJE;ULICA HEROJA MARINCLJA;7;;3;2;1;;;;60,6;;;;1988;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;60,6;53,6; bivalni prostor | klet | odprta terasa, balkon, loža;53,6;;;
501028;1577;KOČEVJE;KOČEVJE;2446;1;;;;;;;11;0;;;;910;;;;1980;17 - Del stavbe za industrijsko rabo;pritličje;;910;910; proizvodni in skladiščni prostor;910;;;
512905;2096;NAKLO;NAKLO;108;1;1;NAKLO;KRAKOVO;7;;1;5;1;1;;;49,7;;;;1978;1 - Stanovanje v enostanovanjski stavbi;pritličje;;241;151,8; bivalni prostor | bivalni prostor | garaža | garaža | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | shramba, sušilnica, pralnica;49,7;;;
489119;1838;LITIJA;LITIJA;183;1;;LITIJA;ULICA MIRE PREGLJEVE;1;;;10;1;;;;475;;;;1991;1265001 - Športna dvorana;pritličje;;2580,5;2580,5; poslovni prostor;475;;;
494374;659;TABOR;MARIBOR;184;6;;MARIBOR;MAGDALENSKI TRG;7;;6;2;0;;;;38,6;;;;1992;2 - Stanovanje;nadstropje;;35,1;32,2; bivalni prostor | klet;;0;;
497195;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;778;25;0;Novo mesto;Ulica Slavka Gruma;92;;25;2;0;;;;46,85;;;;1993;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;;48,8;35,5; bivalni prostor | klet;;;;
494680;1455;BRŠLJIN;NOVO MESTO;675;1;;NOVO MESTO;LIVADA;4;;;6;1;2;;;384;;;;1960;1230105 - prodajalna polizdelkov;pritličje;;1316;1316; lokal, prodajalna;384;;;
498891;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;3896;4;;LJUBLJANA;CESTA V MESTNI LOG;88;A;4;5;0;3;;;35,7;;;;2001;9 - Poslovni del stavbe;nadstropje;;713,9;580,6; poslovni prostor | skupni komunikacijski prostor;;;;
484989;1770;KAŠELJ;LJUBLJANA;5368;26;8343;LJUBLJANA;ZALOŠKA CESTA;273;;26;2;0;;;;49,18;;;;2018;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;51,3;45,1; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
494832;2131;STRAŽIŠČE;KRANJ;742;3;;KRANJ;ŠEMPETERSKA ULICA;7;;3;2;1;;;;53,1;;;;2007;2 - Stanovanje;mansarda;;53,1;49,4; bivalni prostor | klet;;;;
501010;1738;DRAVLJE;LJUBLJANA;2601;1;;LJUBLJANA;CESTA LJUBLJANSKE BRIGADE;25;;;14;0;;;;639;;;;1990;21 - Skladišče;pritličje;;3146,4;3146,4; proizvodni in skladiščni prostor;639;;;
486025;1730;MOSTE;LJUBLJANA;1593;2;9003068;LJUBLJANA;ARCHINETOVA ULICA;15;;2;2;0;;;;32,4;;;;1986;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;33,3;30,5; bivalni prostor | klet;;0;;
